id,date,updated,massif,sommet,description,orientation,latitude,longitude,tile_filename_zoom_16,Avalanche,elevations
1576146128915,1575932400000.0,1576146378000.0,Vanoise,Orelle,"b'""Enseveli sous une avalanche, le skieur en sort indemne""'",T,45.255072,6.591368,openstreat_map_z_16_x_33967_y_23509.png,1,2994.0
1576042449101,1575932400000.0,1576137672000.0,Mont Blanc,Grands Montets,"b'Depart accidentel par skieur.\r\nEvidemment ca reveille.\r\nForte accumulation avec le vent tourbillonnant dans plusieurs directions.\r\n\r\n<a href=""https://www.youtube.com/watch?v=n33qtJgxviQ"">Video, avalanche apres 0 minute 57</a'",E,45.95245081364585,6.973961764075459,openstreat_map_z_16_x_34037_y_23327.png,1,2722.0
1576148377554,1575846000000.0,1576176559000.0,Queyras,Abriès,"b'Juste une fissure qui s\'est brutalement ouverte au dessus de moi tandis que je ressentais nettement leffondrement sous mes skis.\r\nTres faible visibilite. Je m\'etais engage en sachant qu\'a part sous la crete, la pente etait trop faible pour permettre le glissement d\'une avalanche. Quand meme, conversion la plus legere possible et retour quelques metres en arriere pour creuser et voir le manteau neigeux que nous etions venus etudier. Fini de jouer...\r\nLa ""plaque"" mobilisee etait relativement peu epaisse ici (20 cm), mais nous avons aussi observee une couche fragile tres bien formee en profondeur. \r\nSituation instable averee : attention aux prochaines chutes de neige ou aux episodes actifs de transport de neige par le vent !'",NE,44.79612,6.960493,openstreat_map_z_16_x_34035_y_23627.png,1,2368.0
1575870188557,1575759600000.0,1575877398000.0,Bauges,Mont Trélod,"b'Plaque de fond. Date inconnue, probablement ces derniers jours. Aucune trace sur cette face W.'",W,45.692774684576165,6.193770030999129,openstreat_map_z_16_x_33895_y_23395.png,1,2029.0
1575796085058,1575759600000.0,1575823295000.0,Chablais,,b'Plaque de fond',N,46.17405443776386,6.772932962523518,openstreat_map_z_16_x_34000_y_23269.png,1,2070.0
1575813091167,1575759600000.0,1576096548000.0,Vanoise,Grand Bec de Pralognan,b'Deux plaques de fond partie spontanement tres probablement entre hier soir et ce matin.',SW,45.42587879074066,6.732493913649198,openstreat_map_z_16_x_33993_y_23464.png,1,2331.0
1575831638624,1575673200000.0,1575836507000.0,Queyras - Alpes Cozie N,Pointe de la Saume,"b'Avalanche de plaque dune dizaine de cm depaisseur. Rupture de 70m de large sur 150m de Long... Nous sommes passes le 07/12, la coulee qui avait continue sa course sur une centaine de metres malgre un replat etait deja la... Nous avons traverse ce champs de boulettes qui etaient plutot souples.'",N,44.6443532918388,6.748180389404298,openstreat_map_z_16_x_33996_y_23666.png,1,2579.0
1575982405102,1575673200000.0,1575991103000.0,Mercantour,,"b""Un groupe de 4 skieurs a declenche une plaque qui a purge l'integralite du couloir Nord-Est Oriental et a emporte 3 skieurs sur les 4. Epaisseur a la rupture env 30 cm. Le vent de Nord soufflait fort depuis le matin. La rupture n'a pas eu lieu sous la selle, mais au niveau d'une legere etroiture coudee situee dans le haut du couloir. Declenchement au passage du 3 skieur, les deux premiers etant passes sans relever aucun premisse (pas de wouf ou de signe avant-coureur). 2 skieurs ont devales le couloir jusqu'en bas, un ayant saute la petite barre situee a l'aplomb du couloir.\r\nPar chance aucune victime, juste 3 blesses.\r\nSecours prevenus par le 4 skieur par telephone, mais vu que le reseau est inexistant, il a du laisser ses compagnons et descendre quasiment jusqu'au village de St Dalmas le Selvage. Les deux photos prises du haut du couloir (prise avant le declenchement) montrent a peu de chose pres la localisation du depart. Le cone de dejection de l'avalanche a forme une baionnette, ce qui a evite au skieur emporte le plus loin, de sauter les barres (a droite) a l'endroit ou elles sont le plus haut. Le couloir se trouvant dans l'axe de l'arete qui descend du sommet, au dessus des barres situees a droite de la photo.""",NE,44.25758136797496,6.80283024305894,openstreat_map_z_16_x_34006_y_23764.png,1,2782.0
1575822411312,1575586800000.0,1575823258000.0,Aravis,Tête de Paccaly,"b'Plaque de fond partie spontanement.\r\nLa coulee a recouvert une partie de la trace pour le trou de la mouche, bousculant 1 skieur sans gravite...skis enfouis sous la neige.\r\nCassure assez importante au sommet avec gueules de baleine autour.'",W,45.91894592047758,6.518702914933115,openstreat_map_z_16_x_33954_y_23336.png,1,2393.0
1575465961414,1575414000000.0,1575466242000.0,Maurienne,les sallanches,"b'La plaque est partie juste a lentree du couloir, \r\nJe pense sur une trentaine de cm et sur la quasi totalite de la largeur du couloir (~5/6m)\r\nElle ma traine sur la moitie du denivele du couloir...'",N,45.18660202349928,6.397137628766605,openstreat_map_z_16_x_33932_y_23526.png,1,2459.0
1575387098178,1575241200000.0,1575452885000.0,Haute Maurienne,Pointe d'Andagne,"b""Declenchement artificiel lors de la mise en uvre du PIDA en vue de securiser les pistes avant l'ouverture.\r\nEpaisseur de neige deja tres consequente pour la saison. Le depot s'est rapidement arrete sur le 1er replat avant la piste.""",N,45.350338,7.059667,openstreat_map_z_16_x_34053_y_23484.png,1,3050.0
1575374435746,1575241200000.0,1575405169000.0,Cerces,Vallée de la Clarée,"b""Une des vastes plaques declenchees preventivement pour la securisation de l'acces a Nevache.\r\nLocalisation approximative.""",W,44.994079,6.69382,openstreat_map_z_16_x_33986_y_23576.png,1,2664.0
1575323915426,1575241200000.0,1575324301000.0,Ecrins,Serre Chevalier,"b'Suite aux grosses chutes de neige a toutes altitudes, les risques davalanches sont CONSIDERABLES... et en TOUTES ORIENTATIONS.\r\nDe nombreux declenchements naturels sont observes (ici a Serre Chevalier aujourdhui, declenchement naturel...).\r\nAVIS AUX RANDONNEURS EN STATION, les domaines non ouverts ne sont pas securises...\r\n\r\n\r\nLocalisation sur la carte, imprecise.'",T,44.91062389312283,6.550148786312655,openstreat_map_z_16_x_33960_y_23597.png,1,2470.0
1575376923321,1575241200000.0,1575377901000.0,Ecrins,Serre Chevalier,"b""Avalanche d'ampleur exceptionnelle pour le secteur : remontee mecanique endommagee au cour d'une operation de declenchement preventif.\r\nATTENTION : situation tres particuliere induite par des precipitations abondantes sur une stratigraphie fragile.\r\n\r\nGrand merci au service des pistes de Serre Che pour nous avoir communique ces informations majeures.""",SW,44.931914,6.509327,openstreat_map_z_16_x_33952_y_23592.png,1,2474.0
1576150603781,1575154800000.0,1593460395000.0,Oisans,,,SW,45.03751935923572,6.368228635338613,openstreat_map_z_16_x_33927_y_23565.png,1,1893.0
1575366548249,1575068400000.0,1575367897000.0,Aravis,La Clusaz,"b""Attention a l'activite avalancheuse marquee en ce debut de saison.\r\nNombreux departs spontanes et declenchements artificiels sur le domaine skiable de La Clusaz, ferme au public pour l'instant.""",NE,45.889214,6.485676,openstreat_map_z_16_x_33948_y_23344.png,1,2416.0
1575747057486,1575068400000.0,1575782137000.0,Mont Blanc,Pointe Helbronner,"b'""Ils avaient 28 et 32 ans, moniteurs de ski et surtout fous de montagne et de grands espaces. Deux Italiens installes a Chamonix sont morts dans le Mont Blanc, emportes par une avalanche, lors d\'une descente en hors-piste.""'",SE,45.842553,6.934905,openstreat_map_z_16_x_34030_y_23356.png,1,3151.0
1575218675161,1574982000000.0,1575388146000.0,Haute Maurienne,Albaron,b'Avalanche de tres grande ampleur partie naturellement. Partie tot vendredi matin. Photo faite le 30 novembre.',N,45.34339380206499,7.070967692563955,openstreat_map_z_16_x_34055_y_23486.png,1,3195.0
1574708583976,1574636400000.0,1574709005000.0,Mont Thabor,Valfréjus,b'Avalanche partie en meme temps que celle declenchee au GAZEX sur un autre versant (Punta)\r\nDeclenchement a distance ???',N,45.145656,6.667523,openstreat_map_z_16_x_33981_y_23537.png,1,2595.0
1574708170891,1574636400000.0,1574709039000.0,Mont Thabor,Valfréjus,b'Vaste avalanche declenchee a distance par un tir preventif a plus de 500 m de la.',NW,45.141691,6.67896,openstreat_map_z_16_x_33983_y_23538.png,1,2816.0
1574707708381,1574636400000.0,1574709077000.0,Mont Thabor,Valfréjus,"b'Avalanche de tres grande ampleur declenchee preventivement suite au ""retour d\'Est"" tres actif des jours passes.\r\nD\'autres avalanches ont ete declenchees a distance lors de ce meme evenement, sur d\'autres versants.'",W,45.14664,6.678295,openstreat_map_z_16_x_33983_y_23537.png,1,2732.0
1574946913066,1574550000000.0,1574947189000.0,Bornes,La Tournette,"b'""Je fais peter une plaque dans la combe ( altitude 2200 environ) en descendant,je parviens a rester plus ou moins a la surface ( assez gros volume,environ 30 a 40 cm d\'epaisseur sur une ligne de fracture de 100 m)\r\nBilan: vivant mais fracture tibia perone. Redescente en helico ( merci)""'",NE,45.824356,6.289104,openstreat_map_z_16_x_33912_y_23361.png,1,2210.0
1574785295663,1574550000000.0,1574785572000.0,Clarée,Sommet du Guion,"b'Avalanche de grande ampleur, qui a atteint le lit de la Claree'",W,45.016129,6.663598,openstreat_map_z_16_x_33981_y_23570.png,1,1933.0
1574783839792,1574550000000.0,1575024781000.0,Haute Maurienne,Signal du Grand Mont Cenis,"b""Tres vaste systeme de plaque illustrant bien la propagation que l'on peut observer ces jours-ci pres de la frontiere Italienne.\r\nAvalanches declenchees par des tirs gazex par le service des pistes dans l'apres-midi du 24/11. \r\n\r\nDepot proche du domaine skiable de la station, encore fermee au moment de l'episode.""",NW,45.26476298958622,6.951163727967678,openstreat_map_z_16_x_34033_y_23506.png,1,3150.0
1574602062280,1574550000000.0,1574615142000.0,Haute Maurienne,Pointes du Châtelard,b'Un des nombreux depots observes ce jour dans ce secteur de Haute Maurienne. \r\nZone de depart non observee a cause du mauvais temps.',SE,45.31337282128133,6.968181336575122,openstreat_map_z_16_x_34036_y_23494.png,1,1828.0
1574629535123,1574550000000.0,1576159974000.0,Queyras,Ristolas,,NE,44.768879,6.929274,openstreat_map_z_16_x_34029_y_23634.png,1,2466.0
1574539125520,1574463600000.0,1574539567000.0,Haute Maurienne,Valfréjus,"b'""Lavalanche sest declenchee dans le secteur de la piste du Col, au-dessus du plateau dArrondaz. Sur les quatre personnes, trois sexagenaires et un trentenaire, embarquees, lune a ete ensevelie. Ses compagnons ont pu la degager avant larrivee des secours, mais elle se trouvait en hypothermie, avec un traumatisme a la cheville. Un autre randonneur a ete touche au genou.""\r\nLocalisation precise incertaine pour l\'instant.\r\n\r\nATTENTION : tres grosses precipitation en ce moment sur la frontiere franco-italienne, sur manteau neigeux deja particulierement instable. On approche deja un metre de neige fraiche par endroits.\r\nVent tres fort ailleurs. Des jours a ne pas trop sortir hors des zones securisees...'",T,45.145622,6.66279,openstreat_map_z_16_x_33980_y_23537.png,1,2561.0
1574186539631,1574118000000.0,1574188533000.0,Aravis,,"b""Rupture du manteau neigeux sur pente herbeuse, epaisseur 25 cm, depot couvrant le chemin de rando sur 1m d'epaisseur et 15m de largeur""",NW,45.96572831918896,6.236150835161367,openstreat_map_z_16_x_33903_y_23324.png,1,1317.0
1574103127184,1573858800000.0,1577376819000.0,Haute Maurienne,Signal de l'iseran,"b""1 personne emportee et trainee sur environ 150m\r\nVictime non ensevelie et indemne (grosse frayeur)\r\nCailloux tres presents et ressortis suite a la coulee\r\nSignes avant coureur negliges a tort\r\nTous equipes APL + certains Airbag\r\n\r\nAttention : fragilite potentielle observee presque partout ou les pentes sont suffisamment enneigees et inclinees. L'epaisseur modeste et les temperatures de surface neige tres froides (souvent entre -15C et -25 C) favorisent la formation de couches fragiles dans presque toutes les expositions.""",W,45.43249310609487,7.039403915405274,openstreat_map_z_16_x_34049_y_23463.png,1,3146.0
1573837376198,1573772400000.0,1574513537000.0,Briançonnais,Serre Chevalier,"b""Declenchement a distance par un engin de damage.\r\nMerci a la station de nous avoir alertes avec cet evenement qui illustre un debut d'hiver dont il faut e mefier !""",NW,44.947490239908326,6.500371114350069,openstreat_map_z_16_x_33951_y_23588.png,1,2186.0
1575303421435,1573772400000.0,1576149852000.0,Taillefer,Cîme de Cornillon,,N,45.116293,5.973134,openstreat_map_z_16_x_33855_y_23544.png,1,811.0
1573831318647,1573599600000.0,1573836276000.0,Alpes du Sud ,Crachet,b'Plaque friable declenchee au passage du skieur.\r\nAttention : plusieurs declenchements a distance signales ce jour dans le secteur !',NE,44.52771700815172,6.693673420360438,openstreat_map_z_16_x_33986_y_23696.png,1,2163.0
1573738907936,1573513200000.0,1573769002000.0,Aravis,Mont Charvin,"b""Observation depuis le Plan du Tour, face au Charvin. \r\nGlissement d'une accumulation de poudreuse sur fond herbeux a 40 degres. Cassure visible bien avant le declenchement (voir photo 1 a 14h38). Vers16h30, avalanche suite a un leger rechauffement au soleil, suivi d'un refroidissement (voir photo 2 a 17h11).\r\n Il est a noter que l'enneigement est faible (de 20cm a 60cm selon l'altitude), et surtout qu'il n'y a pas de sous-couche.""",NW,45.80497592881616,6.417131423950196,openstreat_map_z_16_x_33936_y_23366.png,1,2246.0
1560746599183,1560463200000.0,1585850826000.0,Haute Maurienne,Pointe Droset,b'Vaste avalanche spontanee partie a la faveur dun regel mediocre puis dun fort rechauffement en journee.',NW,45.20732516609625,6.901605449558375,openstreat_map_z_16_x_34024_y_23521.png,1,2708.0
1559943269660,1559772000000.0,1559943444000.0,Haute Maurienne,Col de l'Iseran,,S,45.402129,7.039617,openstreat_map_z_16_x_34049_y_23471.png,1,2594.0
1559754741480,1559685600000.0,1559754741000.0,Lauzière,Col de la Madeleine,,NE,45.445106,6.377512,openstreat_map_z_16_x_33928_y_23459.png,1,1915.0
1559715138917,1559599200000.0,1560081618000.0,Haute Maurienne,Pointe Longe Côte,"b""Encore une avalanche de grande ampleur due aux premieres temperatures estivales. Depart en 2 temps, a quelques heures dintervalle. Preoccupant en cette periode d'ouverture recente des grands cols routiers (avalanche ce meme jour sur l'acces au col du Grand St Bernard, qui venait d'etre ouvert a la circulation, Iseran en cours d'ouverture, etc.).\r\nPhotos complementaires prises 4 jours apres l'avalanche (details depot et ruptures).""",NW,45.192269,6.774415,openstreat_map_z_16_x_34001_y_23525.png,1,2781.0
1559716059295,1559599200000.0,1559716569000.0,,Col du Grand Saint Bernard,"b'""A peine ouverte, la route du col du Grand-Saint-Bernard est de nouveau inaccessible a cause d\'une coulee de neige.""\r\n""La police valaisanne communique que la route cantonale qui mene au col du Grand-Saint-Bernard est fermee a toute circulation en raison d\'une avalanche ce mardi apres-midi. ""'",T,45.869,7.17167,openstreat_map_z_16_x_34073_y_23349.png,1,2469.0
1559556848784,1559167200000.0,1559564309000.0,Beaufortain,Crêt du Rey,b'Observee depuis laiguille du grand fond mais datant de la veille ? Rupture de plaque sur toute la largeur de la face.',N,45.60135891572367,6.598266442323304,openstreat_map_z_16_x_33969_y_23419.png,1,2574.0
1559326184241,1559080800000.0,1559328689000.0,Alpes Grées,Signal du Petit Mont Cenis,"b'Plaques multiples, declenchement naturel\r\nVue depuis Sardieres'",W,45.24318839424883,6.867545761748059,openstreat_map_z_16_x_34018_y_23512.png,1,2899.0
1559506102864,1559080800000.0,1559506870000.0,Maurienne,La Grande Chible,"b'Plaque tardive de belle ampleur ! Cassure de plus de 500m de longueur. Pas vu la zone de depot Observee le jeudi 30/05 au matin, depart probablement la veille. Photo prise samedi 1er juin'",NE,45.18465030564271,6.378164291381836,openstreat_map_z_16_x_33929_y_23527.png,1,2516.0
1558990088691,1558908000000.0,1560974149000.0,Beaufortain,Lac de Roselend,,NE,45.693574,6.664724,openstreat_map_z_16_x_33981_y_23395.png,1,1853.0
1558890477080,1558735200000.0,1558890887000.0,Haute Maurienne,La Norma,"b""Encore un depart spontane de grosse plaque, sur un secteur pourtant skie et declenche preventivement durant tout l'hiver (domaine skiable). \r\nMontre leffet de la fonte sur un manteau neigeux fragilise par des couches fragiles enfouies qui subsistent, surtout en versant ombrage d'altitude. Encore favorise par l'absence de regel nocturne (ciel couvert).""",N,45.183767,6.717625,openstreat_map_z_16_x_33990_y_23527.png,1,2467.0
1558804435150,1558735200000.0,1558806511000.0,Vanoise,Pralognan La Vavoise,"b""Belle avalanche de printemps sur le Roc du Tambour ,  volumineuse pour la periode.\r\nL'avalanche est partie au niveau du sentier d'ete sur l'itineraire d'acces au refuge de la Valette par le passage du Pas de l'ane.\r\nGlissement d'une grosse partie du manteau neigeux sur couche fragile enfouie... encore active.\r\nAttention encore pendant les jours a venir : temperature de l'air peut etre moins elevee que ces derniers jours, mais absence de regel nocturne a cause du ciel couvert annonce""",NW,45.361855498406285,6.73088550567627,openstreat_map_z_16_x_33993_y_23481.png,1,2442.0
1558712132753,1558562400000.0,1558720309000.0,Belledonne,Grand Sorbier,"b""En direction du Grand Sorbier le 23/05, j'ai apercu a partir des lacs Robert plusieurs coulees avalancheuses sur les pentes menant  a ce sommet. Les coulees peuvent donc dater de quelques jours.\r\nLa neige n'etant pas encore transformee a 13h malgre la belle journee, j'ai attaque le 1er verrou durant lequel j'ai entendu plusieurs types de bruit  (craquements et  sifflements). Etait- ce provoque par mon passage ? Au sommet du verrou,  j'ai decide de redescendre en faisant des stop pour ecouter,  j'ai entendu d'autres bruits, j'ai eu l'impression que ca travaillait dur la-dessous !\r\nLe sommet du Grand Sorbier sera pour une prochaine sortie.""",E,45.13123422691862,5.924060780971297,openstreat_map_z_16_x_33846_y_23541.png,1,2188.0
1558553732893,1558476000000.0,1558604593000.0,Haute Maurienne,La Norma,"b""Des coulees de fonte ont provoque le depart d'une plaque de vieille neige vaste et epaisse.\r\nAttention encore demain : ce sont les journees les plus chaudes depuis fin fevrier. Situation empiree par un ensoleillement genereux et une nuit passee sans regel.""",NW,45.180676,6.723092,openstreat_map_z_16_x_33991_y_23528.png,1,2597.0
1558616601888,1558476000000.0,1558618955000.0,Mont Thabor,Le petit Fourchon,"b'Vaste plaque emportant une bonne partie du manteau neigeux. \r\nDepart accidentel (?). Les traces de montee, puis de descente le long de lecoulement le laisse presager... pas de traces observe au dessus des ruptures. \r\nTres nombreuses autres plaques recentes du meme type observe ce jour dans le vallon de marches.'",N,45.15871067300608,6.525977152346659,openstreat_map_z_16_x_33956_y_23534.png,1,2419.0
1558605349050,1558476000000.0,1558629331000.0,Haute Maurienne,,b'Rechauffement en cours..!\r\nDepart en fin de journee.',N,45.27018010748688,6.933088302503166,openstreat_map_z_16_x_34030_y_23505.png,1,2390.0
1558616146898,1558303200000.0,1558730158000.0,Mont Blanc,arête Midi Plan,"b'belle cassure lineaire declenchee par un skieur, ce jour de nombreuses plaques sont parties dans les pentes toutes orientations  : grand envers du plan (visible photo 2) col du Plan et sous le couloir Spencer a Blaitiere (photo4) .\r\n<a href=""https://www.instagram.com/p/Bx0UrPqolXR/"">Voir la video par le skieur ici</a>'",T,45.88341371857527,6.89952629699354,openstreat_map_z_16_x_34024_y_23345.png,1,3473.0
1558648113149,1558303200000.0,1558806684000.0,Mont Thabor,Modane - La Freney,"b'Depart naturel, grande cassure ecoulement jusque dans la foret\r\nSecteur Sarrazins Roche Fleuries'",N,45.18748572348464,6.597532475905503,openstreat_map_z_16_x_33969_y_23526.png,1,2011.0
1558456382624,1558303200000.0,1558456517000.0,Haute Tarentaise,Val d'Isère,,NW,45.450504,7.036817,openstreat_map_z_16_x_34049_y_23458.png,1,2254.0
1558453636315,1558216800000.0,1558455442000.0,Mercantour,St-Martin-Vésubie,"b'""Jerome, trentenaire, y a perdu la vie, emporte par une plaque alors quil etait sur son surf, plus exactement un""splitboard"".\r\n""Son ami, a ski, a reussi a se degager apres quarante-cinq minutes deffort. Il a alors alerte les secours.\r\nLes gendarmes du Peloton de haute-montagne de Saint-Sauveur-sur-Tinee nont rien pu faire pour le surfeur.""\r\n""Le major Pascal Loszach confirme que les conditions denneigement en ce mois de mai, sont ""exceptionnelles"": ""A 2 500 metres, on releve encore 1,40 m au nord, 40 cm au sud."" Une neige de printemps, par definition tres humide, rendue tres instable par le vent et un tres recent redoux. ""Avec de telles conditions, il vaut mieux eviter les pentes de 30 degres, encore plus quand elles sont au sud"", rappelle le major Loszach.""'",S,44.09711558081424,7.38134521371325,openstreat_map_z_16_x_34111_y_23805.png,1,2778.0
1558285374700,1558216800000.0,1558285374000.0,Haute Tarentaise,Col du Petit Saint Bernard,,W,45.656884,6.863705,openstreat_map_z_16_x_34017_y_23404.png,1,2072.0
1558284824050,1558216800000.0,1558284862000.0,Haute Tarentaise,Col du Petit Saint Bernard,,NW,45.646248,6.851994,openstreat_map_z_16_x_34015_y_23407.png,1,2000.0
1558542660354,1558044000000.0,1558542764000.0,Beaufortain,Lac de Roselend,,NW,45.691043,6.654963,openstreat_map_z_16_x_33979_y_23395.png,1,1737.0
1558104497314,1557957600000.0,1558105497000.0,Lauzière,Col de la Madeleine,b'Glissement de plaque de fond remarquee pendant les travaux de deneigement du Col de la Madeleine. Depart entre la fin de journee du jeudi 15 et le matin du vendredi 16.',NE,45.440486,6.380009,openstreat_map_z_16_x_33929_y_23461.png,1,1899.0
1558116345583,1557957600000.0,1558116345000.0,Maurienne,Col du Galibier,,NW,45.064862,6.410715,openstreat_map_z_16_x_33935_y_23558.png,1,2654.0
1557952078848,1557784800000.0,1557952078000.0,Lauzière,Combe de la Flachère - Gros Villan,b'Depart naturel multiple de plaques suite dernier episode neige/vent 08-09/05. Date exact de depart ? Entre le 09 et le 14/05.',SE,45.44923709030354,6.363161347037051,openstreat_map_z_16_x_33926_y_23458.png,1,2403.0
1557864879958,1557784800000.0,1557864879000.0,Maurienne,Saint Colomban des Villards,,NE,45.240952,6.170381,openstreat_map_z_16_x_33891_y_23512.png,1,1895.0
1557427727657,1557352800000.0,1557599552000.0,Queyras - Alpes Cozie N,Col Tronchet,"b'Vaste plaque, partie peut etre apres une premiere plaque de neige recente sous la crete. Certainement pendant episode neigeux de mercredi 8 mai.'",NW,44.61134602196718,6.8443511144327625,openstreat_map_z_16_x_34013_y_23674.png,1,2587.0
1557427281360,1557352800000.0,1557599276000.0,Queyras,Ceillac,"b""Vaste plaque surement partie durant l'episode neigeux du mercredi 8 mai.\r\nGros volumes mobilises.""",N,44.645080490089846,6.76286176610717,openstreat_map_z_16_x_33999_y_23666.png,1,2552.0
1558260847160,1557266400000.0,1558265071000.0,Grandes Rousses,,"b""Vaste avalanche de plaque survenue certainement durant la perturbation du 08/09 mai (observee le 10 mai lors de la montee a l'Etendard). Cassure importante sous la crete du Petit au Grand Sauvage (plusieurs metres) et tres etendue (environ 500m). Plaque dure a la vue du depot, qui a parcouru une centaine de metres avant de s'arreter sur le replat du glacier.""",NW,45.15165445391863,6.162698993450483,openstreat_map_z_16_x_33889_y_23535.png,1,3123.0
1557382479001,1557180000000.0,1557386213000.0,Aiguilles de l'Argentiere/ Sept Laux,col de l'Amiante,"b""Depart provoque par une skieuse lors de la descente en traversee,  a son aval  , en dessous du col . Epaisseur de la plaque a son maximum : environ 50cm. Temps ensoleille se rechauffant rapidement . \r\nPassage a la montee de 2 skieurs 10m au dessus et 45 mn avant . D'autres skieurs (4/5 )sont passes au meme endroit a la descente quelques secondes avant.\r\nAucun degat et une seules personne concernee (restee au dessus de l'avalanche tout en la suivant)""",E,45.23862974388735,6.108859422680389,openstreat_map_z_16_x_33880_y_23513.png,1,2773.0
1557594535913,1557180000000.0,1558506580000.0,Beaufortain,Lac de Roselend,,NW,45.691062,6.654474,openstreat_map_z_16_x_33979_y_23395.png,1,1718.0
1557172009475,1557093600000.0,1557172496000.0,Vanoise,Grande Casse,"b""Large plaque partie spontanement entre Dimanche 5 en fin de journee et ce lundi matin.\r\n\r\nLa neige recente (de la veille) semble avoir entraine de la vielle neige lors de l'ecoulement. Depot Important.""",S,45.40588164505471,6.854864083965637,openstreat_map_z_16_x_34015_y_23470.png,1,3043.0
1557310599830,1557093600000.0,1557310599000.0,Mercantour,Baisse du Druos,"b'Avalanche de plaque declenchee a la montee au debut de la traversee finale vers la Baisse du Druos. Nombreux signes evidents d\'accumulation suite aux chutes de la veille, 20 cm environ, tres soufflees par le vent (ancienne neige tres dure sur la moindre croupe, accumulation dans les creux en aval). Plaque visible sur le terrain avec neige ""matee"" (est-ce le bon terme ?) sur toute la petite combe a traverser vers la gauche. Accumulation de 30 a 40cm en general, mais le baton s\'enfonce de plus d\'un metre sur la zone sous les trois rochers (non visibles avant l\'avalanche), avec formation d\'une grosse congere. L\'avalanche se declenche a partir de ce point, mais la plaque casse 30 a 40m au dessus dans la petite combe, avec une hauteur a la cassure de 30/40cm environ. Ecoulement jusqu\'a 2500m environ (non mesure precisement). 1 personne seule emportee, ensevelie jusqu\'au torse mais bras libres, auto-secours (aucun traumatisme).'",W,44.19047040359692,7.1923758463548335,openstreat_map_z_16_x_34077_y_23781.png,1,2595.0
1557233837271,1557093600000.0,1557237395000.0,Aravis,La Roualle,b'11h30 un skieur passage a plus de 35 rupture de pente a fait partir un gros volume. \r\nPersonne recouvert une trace de montee avec 4 personnes qui ont eu chaud aux fesses en se mettant a labri ( a gauche et a droite de la coulee) deja 4 a 5 traces de descentes. Mais personne navait skie lecharpe. Expo S O \r\nCa chauffait et gros vent du N NE depuis la veille.\r\n50 a 60 m de large 200 a 250 m de long.',SW,45.90109642485613,6.500836948675782,openstreat_map_z_16_x_33951_y_23341.png,1,2484.0
1557243284500,1557007200000.0,1557264227000.0,Belledonne,Grand Sorbier,"b""Depart de plaque depuis la corniche a priori le dimanche 05 mai sur le secteur sud de l'aiguille du Mottin. L'avalanche etait visible tot le matin du 06 mai.""",S,45.13332123067679,5.930310586787889,openstreat_map_z_16_x_33847_y_23540.png,1,2394.0
1556720004713,1556661600000.0,1556728241000.0,Haute Maurienne,Col du Mont Cenis,"b""Departs sous la ligne de crete et de plaques basses sur l'ecoulement.\r\nAvalanche recente, mais incertitude sur la date exacte""",NE,45.24814145359164,6.879695259481928,openstreat_map_z_16_x_34020_y_23510.png,1,2622.0
1556814881398,1556661600000.0,1556820378000.0,Haute Maurienne,Bonneval sur Arc,"b""Avalanche de plaque de la Selle du Mulinet jusqu'au sommet du Roc du Mulinet. Declenchement a distance en marchant sur l'arrete de la selle en direction du sommet du Roc. La plaque est parti en ouest - Sud Ouest au niveau du sommet et de la rampe sud ouest qui va de la selle au sommet et en est - Sud est au niveau de la Selle du Mulinet.\r\nLa plaque etait environ de 80m de largeur et s'est arretee en bas de la face ouest a gauche du couloir Ouest de montee sur le glacier du Mulinet. Coulee non visible en face Est versant italien de notre position. La cassure de la plaque etait environ de 40 a 80cm suivant les endroits.""",SW,45.38047974204599,7.162908911705018,openstreat_map_z_16_x_34071_y_23476.png,1,3355.0
1556733317180,1556575200000.0,1556734512000.0,Vanoise,Pointe de la Sana,"b""Une skieuse de randonnee emportee sur plusieurs centaines de metres avec un saut de barre d'environ 50 metres de hauteur.\r\nElle est retrouvee non ensevelie avec des blessures somme toute pas tres graves...\r\nBeaucoup de chance...\r\nATTENTION : avec le mauvais temps annonce, les contions de stabilite ne vont pas pas s'ameliorer , bien au contraire (A. Duclos)""",N,45.38571790344573,6.932380742742344,openstreat_map_z_16_x_34030_y_23475.png,1,2967.0
1556658083723,1556575200000.0,1619283659000.0,Haute Maurienne,Ouille Noire,"b""Declenchement tres vaste apres le passage d'un groupe de 4 skieurs.\r\nObserve depuis le refuge du Carro.""",NE,45.407318563766,7.07311349658994,openstreat_map_z_16_x_34055_y_23469.png,1,3227.0
1557676722996,1556488800000.0,1557685228000.0,Haute Maurienne,Ouille Noire,"b'""Declenchement a distance de deux plaques distinctes ; on etait sur le replat a 100 m de la. Toute la pente sous la crete est partie""'",NE,45.407563,7.072171,openstreat_map_z_16_x_34055_y_23469.png,1,3274.0
1556730979793,1556488800000.0,1556734265000.0,alpes savoie,,"b""Un skieur a ete emporte sur plusieurs centaines de metres par une coulee de neige qui s'est declenchee sous ses skis dans un couloir surplombant une piste de ski de la station d'Orelle. \r\nSon ami, en surf, le retrouve enseveli jusqu'a la taille, gravement blesse suite aux traumatismes subi par sa chute.""",NW,45.25498552930549,6.581204922299038,openstreat_map_z_16_x_33966_y_23509.png,1,2690.0
